ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,petal_length_log,petal_length_sqr,country,province_state,location,latitude,longitude,scale,Herbarium,collection.date,collector,collection.no,Coordinate.notes,Measurer_note
422,2798513,1966,North America,mainland,NA,NA,NA,NA,2,17.706,2.873903565,4.207849807,Mexico,Oaxaca,Oaxaca: pass on road to Totolapan.,15.866645,-97.004465,21.2513,Smithsonian,27-Jul-66,"Schoenwetter, J.",JSOX-124,NA,NA
423,2840867,1937,North America,mainland,NA,NA,NA,NA,1,15.589,2.746565537,3.948290769,Mexico,Oaxaca,"State of Oaxaca: Floodplain of the Rio Atoyac, near Oaxaca.",17.056221,-96.736363,21.2513,Smithsonian,9 Feb 1937 to 11 Feb 1937,"Camp, W. H.",2573,NA,NA
424,2840867,1937,North America,mainland,NA,NA,NA,NA,2,14.067,2.643831629,3.750599952,Mexico,Oaxaca,"State of Oaxaca: Floodplain of the Rio Atoyac, near Oaxaca.",17.056221,-96.736363,21.2513,Smithsonian,9 Feb 1937 to 11 Feb 1937,"Camp, W. H.",2573,NA,NA
425,2840867,1937,North America,mainland,NA,NA,NA,NA,3,11.24,2.419478844,3.352610923,Mexico,Oaxaca,"State of Oaxaca: Floodplain of the Rio Atoyac, near Oaxaca.",17.056221,-96.736363,21.2513,Smithsonian,9 Feb 1937 to 11 Feb 1937,"Camp, W. H.",2573,NA,NA
426,3149495,1966,North America,mainland,NA,NA,NA,NA,1,14.001,2.639128756,3.741791015,Mexico,Oaxaca,On road 190 1 mile north of Oaxaca (540 k) hillside near radio tower.,17.248501,-96.755849,21.2513,Smithsonian,20-Jun-66,"Windler, D. R.; Snider, J.",967,NA,NA
427,3441151,1987,North America,island,other,Socorro I.,NA,NA,1,24.546,3.200548908,4.954391991,Mexico,Colima,"Base Naval, Isla Socorro.",18.796649,-110.975734,21.2513,Smithsonian,13-Aug-87,"Campos V., A.; Toriz A., G.",642,NA,NA
428,3441151,1987,North America,island,other,Socorro I.,NA,NA,2,22.509,3.113915229,4.744365079,Mexico,Colima,"Base Naval, Isla Socorro.",18.796649,-110.975734,21.2513,Smithsonian,13-Aug-87,"Campos V., A.; Toriz A., G.",642,NA,NA
429,3576028,1949,North America,mainland,NA,NA,NA,NA,1,14.954,2.704978823,3.867040212,Mexico,Jalisco,Southwestern Jalisco. Slopes about 8 miles south of Autlan toward La Resolana.,19.696061,-104.42191,21.2513,Smithsonian,10-Jul-49,"Wilbur, R. L.; Wilbur, C. R.",1642,NA,NA
430,3576028,1949,North America,mainland,NA,NA,NA,NA,2,18.277,2.905643439,4.275160816,Mexico,Jalisco,Southwestern Jalisco. Slopes about 8 miles south of Autlan toward La Resolana.,19.696061,-104.42191,21.2513,Smithsonian,10-Jul-49,"Wilbur, R. L.; Wilbur, C. R.",1642,NA,NA
431,3576040,1960,North America,mainland,NA,NA,NA,NA,1,20.787,3.034327791,4.559276258,Mexico,Jalisco,Roadsides 1 - 2 miles north of Autlan.,19.812152,-104.364418,21.2513,Smithsonian,5-Oct-60,"McVaugh, R.; Feddema, C.; Pippen, R. W.",19935,NA,NA
432,3576040,1960,North America,mainland,NA,NA,NA,NA,2,19.408,2.965685352,4.405451169,Mexico,Jalisco,Roadsides 1 - 2 miles north of Autlan.,19.812152,-104.364418,21.2513,Smithsonian,5-Oct-60,"McVaugh, R.; Feddema, C.; Pippen, R. W.",19935,NA,NA
433,3672658,1913,North America,mainland,NA,NA,NA,NA,1,15.813,2.760832387,3.976556299,Mexico,Oaxaca,"Itsmo de Tehuantepec, Juchitan de Zaragoza, La Ventosa. Junto a la Carretera Panamericana, a 200 m. de la parada la llanta.",16.386252,-95.12407,21.2513,Smithsonian,23-Nov-13,"Sánchez L., F.",296,NA,NA
434,3677863,1914,North America,mainland,NA,NA,NA,NA,1,17.297,2.850533076,4.158966218,Mexico,Oaxaca,"Itsmo de Tehuantepec, Juchitan de Zaragoza, La Ventosa. Junto a la Carretera Panamericana, a 200 m. de la parada la llanta.",16.386252,-95.12407,12.1463,Smithsonian,28-Mar-14,"Sánchez L., F.; Trujillo V., P.",667,NA,NA
435,3677863,1914,North America,mainland,NA,NA,NA,NA,2,23.003,3.135624642,4.796144285,Mexico,Oaxaca,"Itsmo de Tehuantepec, Juchitan de Zaragoza, La Ventosa. Junto a la Carretera Panamericana, a 200 m. de la parada la llanta.",16.386252,-95.12407,12.1463,Smithsonian,28-Mar-14,"Sánchez L., F.; Trujillo V., P.",667,NA,NA
436,3677863,1914,North America,mainland,NA,NA,NA,NA,3,15.597,2.747078588,3.949303736,Mexico,Oaxaca,"Itsmo de Tehuantepec, Juchitan de Zaragoza, La Ventosa. Junto a la Carretera Panamericana, a 200 m. de la parada la llanta.",16.386252,-95.12407,12.1463,Smithsonian,28-Mar-14,"Sánchez L., F.; Trujillo V., P.",667,NA,NA
437,3723804,2007,North America,mainland,NA,NA,NA,NA,1,21.213,3.054614201,4.605757267,Mexico,Sonora,"Rancho El Seri, 5.8 km south of Rancho Carrizo (16.9 km west of Mex 15 at 20.5 km south of Benjamín Hill). Plains of Sonora. Municipio de Benjamín Hill.",30.014053,-111.234998,21.2513,Smithsonian,8-Aug-07,"Reina G., A. L.; Devender, T. R. Van",2007-694,NA,NA
438,3723804,2007,North America,mainland,NA,NA,NA,NA,2,19.034,2.946226854,4.362797268,Mexico,Sonora,"Rancho El Seri, 5.8 km south of Rancho Carrizo (16.9 km west of Mex 15 at 20.5 km south of Benjamín Hill). Plains of Sonora. Municipio de Benjamín Hill.",30.014053,-111.234998,21.2513,Smithsonian,8-Aug-07,"Reina G., A. L.; Devender, T. R. Van",2007-694,NA,NA
439,3730141,1970,North America,mainland,NA,NA,NA,NA,1,11.737,2.462746245,3.425930531,Mexico,Veracruz Llave,alrededores de Boca del Rio.,19.106849,-96.107759,12.6328,Smithsonian,10-Feb-70,"Hernández M., R.",651,NA,NA
440,3730141,1970,North America,mainland,NA,NA,NA,NA,2,16.24,2.787477335,4.029888336,Mexico,Veracruz Llave,alrededores de Boca del Rio.,19.106849,-96.107759,12.6328,Smithsonian,10-Feb-70,"Hernández M., R.",651,NA,NA
441,09.08.55 7,1985,North America,mainland,NA,NA,NA,NA,1,18.268,2.905150895,4.274108094,Mexico,Jalisco,22km N of Autlan de Navarro on Highway 80. Deciduous forest on steep rocky hillsides,19.7681062,-104.3574772,18.2438,HUH,7-Oct,"B. Bartholomew, L.R Landrum, H.W Li, T.S Ying",2732,Coordinates for Autlan de Navarro,NA
442,09.08.55 7,1985,North America,mainland,NA,NA,NA,NA,2,17.716,2.874468186,4.209037895,Mexico,Jalisco,22km N of Autlan de Navarro on Highway 80. Deciduous forest on steep rocky hillsides,19.7681062,-104.3574772,18.2438,HUH,7-Oct,"B. Bartholomew, L.R Landrum, H.W Li, T.S Ying",2732,Coordinates for Autlan de Navarro,NA
443,09.08.55 7,1985,North America,mainland,NA,NA,NA,NA,3,13.654,2.614032519,3.695131933,Mexico,Jalisco,22km N of Autlan de Navarro on Highway 80. Deciduous forest on steep rocky hillsides,19.7681062,-104.3574772,18.2438,HUH,7-Oct,"B. Bartholomew, L.R Landrum, H.W Li, T.S Ying",2732,Coordinates for Autlan de Navarro,NA
444,09.10.04 20,1884,North America,mainland,NA,NA,NA,NA,1,20.759,3.032979888,4.556204561,Mexico,Sonora,sandy plains near boundary,NA,NA,18.2489,HUH,28-Aug,C.G Pringle,42,NA,NA
445,09.10.04 20,1884,North America,mainland,NA,NA,NA,NA,2,16.005,2.772901173,4.000624951,Mexico,Sonora,sandy plains near boundary,NA,NA,18.2489,HUH,28-Aug,C.G Pringle,42,NA,NA
446,09.10.04 20,1884,North America,mainland,NA,NA,NA,NA,3,15.355,2.731441154,3.918545649,Mexico,Sonora,sandy plains near boundary,NA,NA,18.2489,HUH,28-Aug,C.G Pringle,42,NA,NA
447,09.16.04 77,1903,North America,island,other,Revillagigedo Archipelago,NA,NA,1,21.087,3.048656737,4.592058362,Mexico,Colima,Socorra Island,18.7928152,-110.9815097,18.2528,HUH,27-May,F.E Barkelew,200,NA,NA
448,09.16.04 77,1903,North America,island,other,Revillagigedo Archipelago,NA,NA,2,17.097,2.83890301,4.134851872,Mexico,Colima,Socorra Island,18.7928152,-110.9815097,18.2528,HUH,27-May,F.E Barkelew,200,NA,NA
449,09.16.04 77,1903,North America,island,other,Revillagigedo Archipelago,NA,NA,3,16.272,2.789445839,4.033856715,Mexico,Colima,Socorra Island,18.7928152,-110.9815097,18.2528,HUH,27-May,F.E Barkelew,200,NA,no measurable associated leaf
450,405846,1901,North America,island,other,Puerto Rico,NA,NA,1,25.229,3.227994127,5.022847798,Puerto Rico,NA,San Juan,18.380064,-66.059796,21.2518,Smithsonian,19-Jul-01,"Underwood, L. M.; Griggs, R. F.",911,NA,NA
451,1110164,1906,North America,island,other,Puerto Rico,NA,NA,1,18.926,2.940536638,4.35040228,Puerto Rico,San Juan,St. Juan.,18.380064,-66.059796,21.2513,Smithsonian,3-Apr-06,"Raunkier, C.",1188,NA,NA
452,1110164,1906,North America,island,other,Puerto Rico,NA,NA,2,20.917,3.040562225,4.573510687,Puerto Rico,San Juan,St. Juan.,18.380064,-66.059796,21.2513,Smithsonian,3-Apr-06,"Raunkier, C.",1188,NA,NA
453,1475682,1914,North America,island,other,Puerto Rico,NA,NA,1,13.029,2.567177642,3.609570612,Puerto Rico,NA,San Juan,18.380064,-66.059796,21.2513,Smithsonian,3-Dec-14,"Stevenson, J. A.",2392,NA,NA
454,1475682,1914,North America,island,other,Puerto Rico,NA,NA,2,23.021,3.136406843,4.798020425,Puerto Rico,NA,San Juan,18.380064,-66.059796,21.2513,Smithsonian,3-Dec-14,"Stevenson, J. A.",2392,NA,NA
455,3191576,1991,North America,island,other,Mona I.,NA,NA,1,19.142,2.951884874,4.37515714,Puerto Rico,NA,Isla de Mona; Playa Sardinera; area circundante al museo.,18.08694,-67.893948,21.2513,Smithsonian,27-May-91,"Acevedo-Rodríguez, P.; Siaca, A.",4316,NA,NA
456,9379,1911,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,1,22.486,3.112892893,4.741940531,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,21.4680118,-71.1398262,18.2528,HUH,20-Feb,"C.F Millspaugh, C.M Millspaugh",9379,No specific location,NA
457,9379,1911,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,2,20.581,3.02436832,4.536628704,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,21.4680118,-71.1398262,18.2528,HUH,20-Feb,"C.F Millspaugh, C.M Millspaugh",9379,No specific location,NA
458,11793,1973,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,1,21.406,3.063671257,4.626661864,Turks and Caicos Islands (Lucayan Archipelago),NA,Northern tip of island near lighthouse,21.5118515,-71.1329985,18.2528,HUH,22-Feb,William T. Gillis,11793,Coordinates for lighthouse,NA
459,11793,1973,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,2,17.753,2.876554516,4.213430906,Turks and Caicos Islands (Lucayan Archipelago),NA,Northern tip of island near lighthouse,21.5118515,-71.1329985,18.2528,HUH,22-Feb,William T. Gillis,11793,Coordinates for lighthouse,no measurable associated leaf where I can obtain more than 1 measurement
460,11861,1973,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,1,15.384,2.733328008,3.922244256,Turks and Caicos Islands (Lucayan Archipelago),NA,"Weedy site, vicinity of Turks Head Inne.",21.4631534,-71.1464045,18.2528,HUH,26-Feb,William T. Gillis,11861,Coordinates for hotel,NA
461,11861,1973,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,2,15.714,2.754552035,3.964088798,Turks and Caicos Islands (Lucayan Archipelago),NA,"Weedy site, vicinity of Turks Head Inne.",21.4631534,-71.1464045,18.2528,HUH,26-Feb,William T. Gillis,11861,Coordinates for hotel,NA
462,12273,1974,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,1,23.447,3.154742555,4.842210239,Turks and Caicos Islands (Lucayan Archipelago),NA,Old field in village,21.4680118,-71.1398262,18.2528,HUH,12-Jun,"William T. Gillis, G.R Proctor",NA,Coordinates for Grand Turk Island,NA
463,12273,1974,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,2,23.483,3.156276755,4.845926124,Turks and Caicos Islands (Lucayan Archipelago),NA,Old field in village,21.4680118,-71.1398262,18.2528,HUH,12-Jun,"William T. Gillis, G.R Proctor",NA,Coordinates for Grand Turk Island,NA
464,12273,1974,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,3,19.79,2.98517676,4.448595284,Turks and Caicos Islands (Lucayan Archipelago),NA,Old field in village,21.4680118,-71.1398262,18.2528,HUH,12-Jun,"William T. Gillis, G.R Proctor",NA,Coordinates for Grand Turk Island,NA
465,09.18.39 103,1974,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,1,20.682,3.029263757,4.547746695,Turks and Caicos Islands (Lucayan Archipelago),NA,"In cleared land on coastal ridge, North Caicos, Bottle Creek Community",21.888301,-71.9221687,18.2528,HUH,31-Aug,D.S Correll,43355,NA,NA
466,09.18.39 103,1974,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,2,20.908,3.040131861,4.572526654,Turks and Caicos Islands (Lucayan Archipelago),NA,"In cleared land on coastal ridge, North Caicos, Bottle Creek Community",21.888301,-71.9221687,18.2528,HUH,31-Aug,D.S Correll,43355,NA,NA
467,09.18.39 103,1974,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,3,22.852,3.129038641,4.780376554,Turks and Caicos Islands (Lucayan Archipelago),NA,"In cleared land on coastal ridge, North Caicos, Bottle Creek Community",21.888301,-71.9221687,18.2528,HUH,31-Aug,D.S Correll,43355,NA,NA
468,09.19.56 116,1954,North America,island,other,Turks and Caicos Islands (Lucayan Archipelago),NA,NA,1,19.384,2.964447984,4.402726428,Turks and Caicos Islands (Lucayan Archipelago),NA,"Between Comissioner's house and airfield, Grand Turk Island",21.4680118,-71.1398262,18.2528,HUH,22-Apr,C.B Lewis,NA,"Coordinates for Grand Turk Island, could not find specified location",only flower
469,2685423,1969,North America,island,other,St. Croix Island,NA,NA,1,16.131,2.780742886,4.016341619,U.S. Virgin Islands,NA,Grape Tree Bay,17.74602,-64.592507,21.2513,Smithsonian,21-Jul-69,"Fosberg, F. R.",51388,NA,NA
470,2685423,1969,North America,island,other,St. Croix Island,NA,NA,2,17.803,2.879366982,4.219360141,U.S. Virgin Islands,NA,Grape Tree Bay,17.74602,-64.592507,21.2513,Smithsonian,21-Jul-69,"Fosberg, F. R.",51388,NA,NA
471,3246309,1993,North America,island,other,St. Croix Island,NA,NA,1,18.386,2.911589505,4.287889924,U.S. Virgin Islands,NA,St. George Botanic Garden.,17.715396,-64.830573,21.2513,Smithsonian,1-Mar-93,"Acevedo-Rodríguez, P.; Siaca, A.",5424,NA,NA
472,3246309,1993,North America,island,other,St. Croix Island,NA,NA,2,18.75,2.931193752,4.330127019,U.S. Virgin Islands,NA,St. George Botanic Garden.,17.715396,-64.830573,21.2513,Smithsonian,1-Mar-93,"Acevedo-Rodríguez, P.; Siaca, A.",5424,NA,NA
473,3246309,1993,North America,island,other,St. Croix Island,NA,NA,3,18.879,2.938050193,4.344997123,U.S. Virgin Islands,NA,St. George Botanic Garden.,17.715396,-64.830573,21.2513,Smithsonian,1-Mar-93,"Acevedo-Rodríguez, P.; Siaca, A.",5424,NA,NA
474,3557577,1981,North America,island,other,St. Thomas I.,NA,NA,1,19.32,2.961140829,4.395452195,U.S. Virgin Islands,NA,Estate Pearl,18.358232,-65.011702,21.2513,Smithsonian,23-Jan-81,"Fosberg, F. R.",60841,NA,NA
475,3557577,1981,North America,island,other,St. Thomas I.,NA,NA,2,18.439,2.914467987,4.294065673,U.S. Virgin Islands,NA,Estate Pearl,18.358232,-65.011702,21.2513,Smithsonian,23-Jan-81,"Fosberg, F. R.",60841,NA,NA
476,3557577,1981,North America,island,other,St. Thomas I.,NA,NA,3,17.866,2.882899465,4.226819135,U.S. Virgin Islands,NA,Estate Pearl,18.358232,-65.011702,21.2513,Smithsonian,23-Jan-81,"Fosberg, F. R.",60841,NA,NA
477,138,1865,North America,island,other,Hawaiian Islands,NA,NA,1,22.488,3.112981834,4.74215141,United States,Hawaii,Hawaiian Islands (Sandwich Islands),NA,NA,18.2528,HUH,NA,Dr. Hillebrand,138,NA,NA
478,415,NA,North America,island,other,Florida Keys,NA,NA,1,18.518,2.918743232,4.303254582,United States,Florida,Coral soil around buildings on Indian Key. S Florida,25.8070466,-81.4653594,18.2528,HUH,May,A.H Curtiss,415,NA,NA
479,415,NA,North America,island,other,Florida Keys,NA,NA,2,17.862,2.882675551,4.226345939,United States,Florida,Coral soil around buildings on Indian Key. S Florida,25.8070466,-81.4653594,18.2528,HUH,May,A.H Curtiss,415,NA,NA
480,415,NA,North America,island,other,Florida Keys,NA,NA,3,19.613,2.976192612,4.428656681,United States,Florida,Coral soil around buildings on Indian Key. S Florida,25.8070466,-81.4653594,18.2528,HUH,May,A.H Curtiss,415,NA,NA
481,468,1896,North America,island,other,Virgin Islands,NA,NA,1,16.315,2.79208493,4.039183086,United States,NA,"Cotton grove field, St. Croix",17.729352,-64.7343705,18.2528,HUH,10-Jul,Alfred E. Ricksecker,468,NA,NA
482,468,1896,North America,island,other,Virgin Islands,NA,NA,2,13.836,2.627273891,3.719677405,United States,NA,"Cotton grove field, St. Croix",17.729352,-64.7343705,18.2528,HUH,10-Jul,Alfred E. Ricksecker,468,NA,NA
483,627,1851,North America,island,other,Hawaiian Islands,NA,NA,1,25.079,3.222030843,5.007893769,United States,Hawaii,Hawaiian Islands (Sandwich Islands),NA,NA,18.2528,HUH,NA,M.J Remy,NA,NA,NA
484,697,1965,North America,island,other,Virgin Islands,NA,NA,1,17.948,2.887478688,4.236507996,United States,NA,"Tortola Island, plentiful in low sandy location",18.4210637,-64.6353173,18.2528,HUH,20-Nov,W.G Darcy,697,NA,NA
485,697,1965,North America,island,other,Virgin Islands,NA,NA,2,17.603,2.868069342,4.195592926,United States,NA,"Tortola Island, plentiful in low sandy location",18.4210637,-64.6353173,18.2528,HUH,20-Nov,W.G Darcy,697,NA,NA
486,697,1965,North America,island,other,Virgin Islands,NA,NA,3,14.406,2.667644786,3.795523679,United States,NA,"Tortola Island, plentiful in low sandy location",18.4210637,-64.6353173,18.2528,HUH,20-Nov,W.G Darcy,697,NA,NA
487,1522,1902,North America,mainland,NA,NA,NA,NA,1,15.669,2.751684238,3.958408771,United States,Georgia,"Glynn coutnry, Brunswick",31.153524,-81.46549,18.2528,HUH,15-Aug,Roland M. Harper,1522,NA,NA
488,1522,1902,North America,mainland,NA,NA,NA,NA,2,14.963,2.705580487,3.868203717,United States,Georgia,"Glynn coutnry, Brunswick",31.153524,-81.46549,18.2528,HUH,15-Aug,Roland M. Harper,1522,NA,segmented petal/flower but can estimate where was attached
489,1522,1902,North America,mainland,NA,NA,NA,NA,3,12.46,2.522523513,3.529872519,United States,Georgia,"Glynn coutnry, Brunswick",31.153524,-81.46549,18.2528,HUH,15-Aug,Roland M. Harper,1522,NA,NA
490,3900,1990,North America,mainland,NA,NA,NA,NA,1,19.109,2.950159428,4.37138422,United States,Florida,Campus of the University of Florida at Coral Gables. Area adjacent to US 1 at NE edge of campus,25.752635,-80.2550515,18.2528,HUH,22-May,Charles N. Horn,NA,NA,NA
491,3900,1990,North America,mainland,NA,NA,NA,NA,2,19.329,2.961606559,4.396475861,United States,Florida,Campus of the University of Florida at Coral Gables. Area adjacent to US 1 at NE edge of campus,25.752635,-80.2550515,18.2528,HUH,22-May,Charles N. Horn,NA,NA,NA
492,4716,NA,North America,island,other,Florida Keys,NA,NA,1,18.232,2.903178292,4.269894612,United States,Florida,"Cultivated at Apalachicola, but seeds from Jewfish Key",27.4417066,-82.679266,18.2528,HUH,NA,NA,4716,Coordinates for Jewfish Key,NA
493,4716,NA,North America,island,other,Florida Keys,NA,NA,2,20.704,3.030326918,4.550164832,United States,Florida,"Cultivated at Apalachicola, but seeds from Jewfish Key",27.4417066,-82.679266,18.2528,HUH,NA,NA,4716,Coordinates for Jewfish Key,NA
494,5654,1896,North America,island,other,Florida Keys,NA,NA,1,16.119,2.7799987,4.014847444,United States,Florida,Key West,24.564639,-81.7806281,18.2528,HUH,9-May,A.H Curtiss,5654,NA,NA
495,5654,1896,North America,island,other,Florida Keys,NA,NA,2,18.988,2.943807201,4.357522232,United States,Florida,Key West,24.564639,-81.7806281,18.2528,HUH,9-May,A.H Curtiss,5654,NA,NA
496,6600,1969,North America,island,other,NA,NA,NA,1,14.524,2.675802454,3.811036604,United States,Florida,"Under casuarina trees, Blind Pass Western Sanibel",26.4820844,-82.1813293,18.2528,HUH,28-Jan,W.C Brumbach,6600,NA,only flower
497,10414,1936,North America,island,other,Hawaiian Islands,NA,NA,1,20.468,3.018862691,4.52415738,United States,Hawaii,"Lahilahi, the Island of Oʻahu, sand dunes",NA,NA,18.2528,HUH,23-Feb,"Otto Degener, M. Tahamoto, G. Shigewca",10414,"Unclear about location, is it Mauna Lahilahi trail, or there is also Lahilahi street/place etc",only flower
498,14149,1881,North America,island,other,NA,NA,NA,1,18.798,2.933750481,4.335666039,United States,Florida,"Around buildings on Indian Key, S. Florida.",25.807222,-81.465354,21.2434,Smithsonian,May,"Curtiss, A. H.",215,NA,NA
499,14149,1881,North America,island,other,NA,NA,NA,2,17.3,2.850706502,4.159326869,United States,Florida,"Around buildings on Indian Key, S. Florida.",25.807222,-81.465354,21.2434,Smithsonian,May,"Curtiss, A. H.",215,NA,NA
500,28603,1948,North America,mainland,NA,NA,NA,NA,1,18.896,2.938950259,4.346952956,United States,Florida,"Dry soil near the coast, Dade County",34.804268,-85.484542,18.2528,HUH,NA,Delzie Demaree,28603,NA,NA
501,28603,1948,North America,mainland,NA,NA,NA,NA,2,16.529,2.805116414,4.065587288,United States,Florida,"Dry soil near the coast, Dade County",34.804268,-85.484542,18.2528,HUH,NA,Delzie Demaree,28603,NA,NA
502,28603,1948,North America,mainland,NA,NA,NA,NA,3,19.346,2.96248568,4.398408803,United States,Florida,"Dry soil near the coast, Dade County",34.804268,-85.484542,18.2528,HUH,NA,Delzie Demaree,28603,NA,NA
503,44931,1955,North America,island,other,Florida Keys,NA,NA,1,18.944,2.941487259,4.352470563,United States,Florida,Spanish Harbor Key Island Beach (beach unspecified),24.6519996,-81.307,18.2528,HUH,1-Apr,E.P Killip,44931,NA,only measurable flower
504,278336,1896,North America,island,other,St. Croix Island,NA,NA,1,13.673,2.615423085,3.697701989,United States,U.S. Virgin Islands,Cotton Grove Field,17.732293,-64.636538,21.2434,Smithsonian,10-Jul,"Ricksecker, A. E.",468,NA,NA
505,278336,1896,North America,island,other,St. Croix Island,NA,NA,2,14.045,2.642266461,3.74766594,United States,U.S. Virgin Islands,Cotton Grove Field,17.732293,-64.636538,21.2434,Smithsonian,10-Jul,"Ricksecker, A. E.",468,NA,NA
506,280665,1896,North America,island,other,Key west,NA,NA,1,18.288,2.906245107,4.276447123,United States,Florida,Southern United States. Waste places in Key West.,24.555791,-81.784124,21.2634,Smithsonian,9-May,"Curtiss, A. H.",5654,NA,NA
507,425391,1897,North America,island,other,St. Croix Island,NA,NA,1,20.016,2.996531954,4.473924452,United States,U.S. Virgin Islands,Southside,17.700478,-64.784451,21.2518,Smithsonian,28 Apr 1897,"Ricksecker, Mrs. J. J.",347,NA,NA
508,431828,1902,North America,mainland,NA,NA,NA,NA,1,12.307,2.510168206,3.508133407,United States,Georgia,"Brunswick, Glynn County.",31.14937,-81.479408,21.2518,Smithsonian,15-Aug-02,"Harper, R. M.",1522,NA,NA
509,431828,1902,North America,mainland,NA,NA,NA,NA,2,14.968,2.705914589,3.868849958,United States,Georgia,"Brunswick, Glynn County.",31.14937,-81.479408,21.2518,Smithsonian,15-Aug-02,"Harper, R. M.",1522,NA,NA
510,773709,1872,North America,mainland,NA,NA,NA,NA,1,19.374,2.963931961,4.401590622,United States,Florida,Pensacola.,30.449222,-87.193444,21.2426,Smithsonian,4 Jul 1872,"Mohr, C. T. (herbarium)",s.n.,NA,NA
511,965923,1917,North America,mainland,NA,NA,NA,NA,1,21.723,3.078371607,4.660793924,United States,Florida,Apalachicola.,29.727137,-84.993674,21.2513,Smithsonian,NA,ex herb. Biltmore,4716,NA,NA
512,965923,1917,North America,mainland,NA,NA,NA,NA,2,22.778,3.125795158,4.772630302,United States,Florida,Apalachicola.,29.727137,-84.993674,21.2513,Smithsonian,NA,ex herb. Biltmore,4716,NA,NA
513,965923,1917,North America,mainland,NA,NA,NA,NA,3,22.885,3.130481674,4.78382692,United States,Florida,Apalachicola.,29.727137,-84.993674,21.2513,Smithsonian,NA,ex herb. Biltmore,4716,NA,NA
514,980651,1917,North America,mainland,NA,NA,NA,NA,3,19.362,2.963312382,4.400227267,United States,Florida,S. Florida. Southern.,26.577456,-81.07038,21.2513,Smithsonian,NA,ex herb. Chapman,s.n.,NA,NA
515,1380051,NA,North America,mainland,NA,NA,NA,NA,1,20.341,3.012638554,4.510099777,United States,Florida,S. Florida.,26.577456,-81.07038,21.2513,Smithsonian,NA,ex herb. A.W. Chapman,775,NA,NA
516,1567251,1930,North America,island,other,Key West,NA,NA,1,14.545,2.677247292,3.813790765,United States,Florida,"In dry sandy soil along roadside, Key West, Monroe Co., Fla.",24.555551,-81.782987,21.2513,Smithsonian,19-Mar-30,"Moldenke, H. N.",792,NA,NA
517,2053670,1951,North America,island,other,Key west,NA,NA,1,19.086,2.948955082,4.368752682,United States,Florida,"The Florida Keys. Along Simonton St., toward South beach. Monroe Co.: Key West.",24.55406,-81.799527,21.2513,Smithsonian,17-Nov-51,"Killip, E. P.",41403,NA,NA
518,2112981,1955,North America,island,other,West summerland key,NA,NA,1,19.826,2.986994208,4.452639667,United States,Florida,The Florida Keys. Monroe Co.: Spanish Harbor Key.,24.652039,-81.307057,21.2513,Smithsonian,1-Apr-55,"Killip, E. P.",44931,NA,NA
519,2112981,1955,North America,island,other,West summerland key,NA,NA,2,18.662,2.926489371,4.319953703,United States,Florida,The Florida Keys. Monroe Co.: Spanish Harbor Key.,24.652039,-81.307057,21.2513,Smithsonian,1-Apr-55,"Killip, E. P.",44931,NA,NA
520,2112981,1955,North America,island,other,West summerland key,NA,NA,3,14.02,2.640484882,3.744329045,United States,Florida,The Florida Keys. Monroe Co.: Spanish Harbor Key.,24.652039,-81.307057,21.2513,Smithsonian,1-Apr-55,"Killip, E. P.",44931,NA,NA
521,2511417,1966,North America,mainland,NA,NA,NA,NA,1,23.798,3.169601544,4.878319383,United States,Florida,"Beside US A1A ca. 8 mi. S. of Cocoa Beach, Brevard County.",28.338706,-80.636882,21.2513,Smithsonian,17-Apr-66,"Burch, D.",634,NA,NA
522,2511417,1966,North America,mainland,NA,NA,NA,NA,2,23.576,3.160229245,4.855512331,United States,Florida,"Beside US A1A ca. 8 mi. S. of Cocoa Beach, Brevard County.",28.338706,-80.636882,21.2513,Smithsonian,17-Apr-66,"Burch, D.",634,NA,NA
523,2749939,1972,North America,island,other,Sanibel & Captiva Islands,NA,NA,1,19.306,2.960415928,4.393859351,United States,Florida,Sanibel & Captiva Islands. Lee County. Middle Captiva.,26.472236,-82.164792,21.2513,Smithsonian,22-Jan-72,"Brumbach, W. C.",7825,NA,NA
