ind_num,Herb_name,Herb_number,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,country,province_state,location,latitude,longitude,scale,collection.date,collector,collection.no,Coordinate.notes,Measurer_note,Bio_1,Bio_4,Bio_12,Bio_15
90,Smithsonian,522184,Smithsonian_522184,1904,North America,island,other,Cuba,NA,NA,1,16.141,Cuba,La Habana,"waste ground; near Havana, Cuba",23.107092,-82.363969,21.2518,Dec,"Curtiss, A. H.",566,NA,NA,25.63333321,214.7020569,1283,44.43040085
91,Smithsonian,522184,Smithsonian_522184,1904,North America,island,other,Cuba,NA,NA,2,20.141,Cuba,La Habana,"waste ground; near Havana, Cuba",23.107092,-82.363969,21.2518,Dec,"Curtiss, A. H.",566,NA,NA,25.63333321,214.7020569,1283,44.43040085
92,HUH,09.17.31 90,HUH_09.17.31 90,1860,North America,island,other,Cuba,NA,NA,1,23.094,Cuba,NA,NA,21.5152501,-79.5630001,18.2528,NA,C. Wright,NA,Coordinates for cuba as a whole due to no specific location or area on island,NA,26.47083282,205.0660553,1319,64.43882751
93,HUH,09.17.31 90,HUH_09.17.31 90,1860,North America,island,other,Cuba,NA,NA,2,17.985,Cuba,NA,NA,21.5152501,-79.5630001,18.2528,NA,C. Wright,NA,Coordinates for cuba as a whole due to no specific location or area on island,NA,26.47083282,205.0660553,1319,64.43882751
94,HUH,09.17.31 90,HUH_09.17.31 90,1860,North America,island,other,Cuba,NA,NA,3,18.19,Cuba,NA,NA,21.5152501,-79.5630001,18.2528,NA,C. Wright,NA,Coordinates for cuba as a whole due to no specific location or area on island,NA,26.47083282,205.0660553,1319,64.43882751
95,HUH,22,HUH_22,1921,North America,island,other,Greater Antilles,NA,NA,1,22.062,Dominican Republic,San Cristobal,Haina,18.4135494,-70.032562,18.2528,23-Mar,James A. Faris,22,NA,NA,26.18333435,108.2995453,1533,48.65287018
96,HUH,204,HUH_204,1970,North America,island,other,Greater Antilles,NA,NA,1,18.649,Dominican Republic,Pedernales,On roadside or in temporary catch basin ,17.95,-71.583333,18.2528,17-Jan,J. Terborgh,204,Provided with DDM coordinates,only flower,26.375,120.9526672,762,57.71751785
97,HUH,3902,HUH_3902,1913,North America,island,other,Greater Antilles,NA,NA,1,19.524,Dominican Republic,Azua,Santo Domingo ,18.4800424,-69.94688,18.2528,Mar,"J.N Rose, WM. R Fitch, Paul G. Russel ",3902,NA,NA,26.46666718,104.2578583,1685,42.49253845
98,HUH,8414,HUH_8414,1946,North America,island,other,Greater Antilles,NA,NA,1,14.83,Dominican Republic,Barahona,Common of gardens and lawns (city of Barahona),18.2101516,-71.1032312,18.2528,17-Aug,"R.A Howard, E.S Howard",8414,NA,NA,26.82500076,102.3030319,831,61.50605774
99,HUH,8414,HUH_8414,1946,North America,island,other,Greater Antilles,NA,NA,2,16.243,Dominican Republic,Barahona,Common of gardens and lawns (city of Barahona),18.2101516,-71.1032312,18.2528,17-Aug,"R.A Howard, E.S Howard",8414,NA,NA,26.82500076,102.3030319,831,61.50605774
100,HUH,8414,HUH_8414,1946,North America,island,other,Greater Antilles,NA,NA,3,12.292,Dominican Republic,Barahona,Common of gardens and lawns (city of Barahona),18.2101516,-71.1032312,18.2528,17-Aug,"R.A Howard, E.S Howard",8414,NA,NA,26.82500076,102.3030319,831,61.50605774
101,HUH,9565,HUH_9565,1946,North America,island,other,Greater Antilles,NA,NA,1,20.044,Dominican Republic,Montecristi,"In thorn shrub area, near Yaque Del Norte River S of Monte Cristi",19.8452355,-71.6446352,18.2528,23-Oct,"R.A Howard, E.S Howard",9565,Monte Cristi capital,NA,26.52916718,159.3945923,816,34.59545517
102,Smithsonian,760038,Smithsonian_760038,1913,North America,island,other,Hispaniola,NA,NA,1,18.872,Dominican Republic,Azua,"Azua, Santo Domingo.",18.827827,-70.850376,21.2451,Mar,"Rose, J. N.; Fitch, W. R.; Russell, P. G.",3902,NA,NA,17.30833244,108.6243362,1196,58.19119263
103,Smithsonian,760038,Smithsonian_760038,1913,North America,island,other,Hispaniola,NA,NA,2,22.467,Dominican Republic,Azua,"Azua, Santo Domingo.",18.827827,-70.850376,21.2451,Mar,"Rose, J. N.; Fitch, W. R.; Russell, P. G.",3902,NA,NA,17.30833244,108.6243362,1196,58.19119263
104,Smithsonian,1078125,Smithsonian_1078125,1921,North America,island,other,Hispaniola,NA,NA,1,22.305,Dominican Republic,San Cristobal,Haina.,18.417865,-70.032734,21.2513,23-Mar-21,"Faris, J. A.",22,NA,NA,26.09166718,107.4462585,1567,47.76856613
105,Smithsonian,1078844,Smithsonian_1078844,1921,North America,island,other,Hispaniola,NA,NA,1,23.156,Dominican Republic,Montecristi,Guayubin.,19.672857,-71.393656,21.2513,13 Feb 1921 to 21 Feb 1921,"Abbott, W. L.",891,NA,NA,26.86250114,153.0318756,818,33.9448967
106,Smithsonian,1078844,Smithsonian_1078844,1921,North America,island,other,Hispaniola,NA,NA,2,20.787,Dominican Republic,Montecristi,Guayubin.,19.672857,-71.393656,21.2513,13 Feb 1921 to 21 Feb 1921,"Abbott, W. L.",891,NA,NA,26.86250114,153.0318756,818,33.9448967
107,Smithsonian,1078844,Smithsonian_1078844,1921,North America,island,other,Hispaniola,NA,NA,3,22.66,Dominican Republic,Montecristi,Guayubin.,19.672857,-71.393656,21.2513,13 Feb 1921 to 21 Feb 1921,"Abbott, W. L.",891,NA,NA,26.86250114,153.0318756,818,33.9448967
108,Smithsonian,1079494,Smithsonian_1079494,1922,North America,island,other,Hispaniola,NA,NA,1,18.307,Dominican Republic,NA,"Vicinity of Sanchez, Samana Peninsula. Along rail road.",19.254287,-69.40411,21.2513,30-Mar-22,"Abbott, W. L.",2010a,NA,NA,23.78333282,116.2742386,2112,28.57845497
109,Smithsonian,1079494,Smithsonian_1079494,1922,North America,island,other,Hispaniola,NA,NA,2,17.257,Dominican Republic,NA,"Vicinity of Sanchez, Samana Peninsula. Along rail road.",19.254287,-69.40411,21.2513,30-Mar-22,"Abbott, W. L.",2010a,NA,NA,23.78333282,116.2742386,2112,28.57845497
110,Smithsonian,1079494,Smithsonian_1079494,1922,North America,island,other,Hispaniola,NA,NA,3,18.167,Dominican Republic,NA,"Vicinity of Sanchez, Samana Peninsula. Along rail road.",19.254287,-69.40411,21.2513,30-Mar-22,"Abbott, W. L.",2010a,NA,NA,23.78333282,116.2742386,2112,28.57845497
111,Smithsonian,1478789,Smithsonian_1478789,1931,North America,island,other,Hispaniola,NA,NA,1,18.959,Dominican Republic,Montecristi,Monte Cristy. Distr. of Monte Cristy.,19.847495,-71.64249,21.2513,20-Mar-31,"Valeur, E. J.",621,NA,NA,26.52916718,159.3945923,816,34.59545517
112,Smithsonian,1479819,Smithsonian_1479819,1930,North America,island,other,Hispaniola,NA,NA,1,26.158,Dominican Republic,Puerto Plata,"Cordillera Septentrional, Puerto Plata.",19.788394,-70.691919,21.2513,25-Mar-30,"Ekman, E. L.",H 14514,NA,NA,25.76250076,151.4194336,1573,49.08408356
113,Smithsonian,1479819,Smithsonian_1479819,1930,North America,island,other,Hispaniola,NA,NA,2,22.14,Dominican Republic,Puerto Plata,"Cordillera Septentrional, Puerto Plata.",19.788394,-70.691919,21.2513,25-Mar-30,"Ekman, E. L.",H 14514,NA,NA,25.76250076,151.4194336,1573,49.08408356
114,Smithsonian,1479819,Smithsonian_1479819,1930,North America,island,other,Hispaniola,NA,NA,3,22.892,Dominican Republic,Puerto Plata,"Cordillera Septentrional, Puerto Plata.",19.788394,-70.691919,21.2513,25-Mar-30,"Ekman, E. L.",H 14514,NA,NA,25.76250076,151.4194336,1573,49.08408356
115,Smithsonian,2111030,Smithsonian_2111030,1946,North America,island,other,Hispaniola,NA,NA,1,14.044,Dominican Republic,Montecristi,Near Rio Yaque del Norte. S. of Monte Cristi.,19.826974,-71.651044,21.2513,23 Oct 1946 to 24 Oct 1946,"Howard, R. A.; Howard, E. S.",9565,NA,NA,26.64583397,162.2492218,818,33.67511368
116,Smithsonian,2111030,Smithsonian_2111030,1946,North America,island,other,Hispaniola,NA,NA,2,13.638,Dominican Republic,Montecristi,Near Rio Yaque del Norte. S. of Monte Cristi.,19.826974,-71.651044,21.2513,23 Oct 1946 to 24 Oct 1946,"Howard, R. A.; Howard, E. S.",9565,NA,NA,26.64583397,162.2492218,818,33.67511368
117,HUH,1256,HUH_1256,1963,North America,continent,NA,NA,NA,NA,1,18.869,El Salvador,San Salvador,Cultivated in garden of Sr. Rafael Augilar (23 calle poniente)  in Barrio San Miguelito,13.707798,-89.1887226,18.2528,5-Nov,Duncan M. Porter,416,NA,NA,23.76666641,77.11660004,1829,94.00325775
118,HUH,1256,HUH_1256,1963,North America,continent,NA,NA,NA,NA,2,20.59,El Salvador,San Salvador,Cultivated in garden of Sr. Rafael Augilar (23 calle poniente)  in Barrio San Miguelito,13.707798,-89.1887226,18.2528,5-Nov,Duncan M. Porter,416,NA,NA,23.76666641,77.11660004,1829,94.00325775
119,HUH,1256,HUH_1256,1963,North America,continent,NA,NA,NA,NA,3,16.247,El Salvador,San Salvador,Cultivated in garden of Sr. Rafael Augilar (23 calle poniente)  in Barrio San Miguelito,13.707798,-89.1887226,18.2528,5-Nov,Duncan M. Porter,416,NA,NA,23.76666641,77.11660004,1829,94.00325775
120,HUH,25870,HUH_25870,1963,North America,continent,NA,NA,NA,NA,1,19.796,El Salvador,San Salvador,Cultivated in garden of Sr. Rafael Augilar (23 calle poniente)  in Barrio San Miguelito,13.707798,-89.1887226,18.2528,5-Nov,Duncan M. Porter,NA,NA,NA,23.76666641,77.11660004,1829,94.00325775
121,HUH,25870,HUH_25870,1963,North America,continent,NA,NA,NA,NA,2,17.698,El Salvador,San Salvador,Cultivated in garden of Sr. Rafael Augilar (23 calle poniente)  in Barrio San Miguelito,13.707798,-89.1887226,18.2528,5-Nov,Duncan M. Porter,NA,NA,NA,23.76666641,77.11660004,1829,94.00325775
122,Smithsonian,655092,Smithsonian_655092,1895,North America,island,other,Marie Galante,NA,NA,1,13.851,Guadeloupe,NA,Marie Galante,15.923992,-61.257225,21.2568,Apr 1895,"Duss, Père A.",3645,NA,NA,26.3125,108.8394394,1435,37.36874771
123,Smithsonian,846898,Smithsonian_846898,1895,North America,island,other,Marie Galante,NA,NA,1,20.137,Guadeloupe,NA,NA,15.923992,-61.257225,21.2568,NA,"Duss, Père A.",3645,NA,NA,26.3125,108.8394394,1435,37.36874771
124,Smithsonian,846898,Smithsonian_846898,1895,North America,island,other,Marie Galante,NA,NA,2,10.978,Guadeloupe,NA,NA,15.923992,-61.257225,21.2568,NA,"Duss, Père A.",3645,NA,NA,26.3125,108.8394394,1435,37.36874771
125,Smithsonian,1557881,Smithsonian_1557881,1935,North America,island,other,Marie Galante,NA,NA,1,16.182,Guadeloupe,NA,momes et tables de witoval de marie-galante,15.923992,-61.257225,21.2513,22-Jan-35,"Stehlé, H.",149,NA,NA,26.3125,108.8394394,1435,37.36874771
126,Smithsonian,1557881,Smithsonian_1557881,1935,North America,island,other,Marie Galante,NA,NA,2,14.563,Guadeloupe,NA,momes et tables de witoval de marie-galante,15.923992,-61.257225,21.2513,22-Jan-35,"Stehlé, H.",149,NA,NA,26.3125,108.8394394,1435,37.36874771
127,Smithsonian,1781684,Smithsonian_1781684,1939,North America,island,other,Marie Galante,NA,NA,1,18.226,Guadeloupe,NA,NA,15.923992,-61.257225,21.2513,9-Dec-39,"Questel, A.",1462,NA,NA,26.3125,108.8394394,1435,37.36874771
128,HUH,225,HUH_225,1905,North America,continent,NA,NA,NA,NA,1,14.505,Guatemala,Dept. Zacapa,Gualán ,15.1218026,-89.355197,18.2528,18-Jan,Chas C. Deam,225,NA,NA,27.17083359,135.5369415,1471,76.60977936
129,HUH,225,HUH_225,1905,North America,continent,NA,NA,NA,NA,2,11.471,Guatemala,Dept. Zacapa,Gualán ,15.1218026,-89.355197,18.2528,18-Jan,Chas C. Deam,225,NA,NA,27.17083359,135.5369415,1471,76.60977936
130,HUH,225,HUH_225,1905,North America,continent,NA,NA,NA,NA,3,10.703,Guatemala,Dept. Zacapa,Gualán ,15.1218026,-89.355197,18.2528,18-Jan,Chas C. Deam,225,NA,NA,27.17083359,135.5369415,1471,76.60977936
131,HUH,1301,HUH_1301,1963,North America,continent,NA,NA,NA,NA,1,16.049,Guatemala,Dept. Zacapa,Common along road between Central Park and railroad station,14.9733652,-89.5321439,18.2528,23-Nov,Duncan M. Porter,NA,Coordinates for Central Park,NA,27.25833321,120.3939362,872,94.52475739
132,HUH,1301,HUH_1301,1963,North America,continent,NA,NA,NA,NA,2,13.888,Guatemala,Dept. Zacapa,Common along road between Central Park and railroad station,14.9733652,-89.5321439,18.2528,23-Nov,Duncan M. Porter,NA,Coordinates for Central Park,NA,27.25833321,120.3939362,872,94.52475739
133,HUH,1301,HUH_1301,1963,North America,continent,NA,NA,NA,NA,3,15.078,Guatemala,Dept. Zacapa,Common along road between Central Park and railroad station,14.9733652,-89.5321439,18.2528,23-Nov,Duncan M. Porter,NA,Coordinates for Central Park,NA,27.25833321,120.3939362,872,94.52475739
134,HUH,1305,HUH_1305,1963,North America,continent,NA,NA,NA,NA,1,15.135,Guatemala,Dept. Zacapa,"Entrance to military post at bridge over river, 1.5km SW of Zacapa",14.969642,-89.5337343,18.2528,26-Nov,Duncan M. Porter,NA,Coordinates for Zacapa,NA,27.40833282,118.4144211,871,94.92079163
135,HUH,1305,HUH_1305,1963,North America,continent,NA,NA,NA,NA,2,14.287,Guatemala,Dept. Zacapa,"Entrance to military post at bridge over river, 1.5km SW of Zacapa",14.969642,-89.5337343,18.2528,26-Nov,Duncan M. Porter,NA,Coordinates for Zacapa,NA,27.40833282,118.4144211,871,94.92079163
136,HUH,6350,HUH_6350,1909,North America,continent,NA,NA,NA,NA,1,19.282,Guatemala,Dept. Zacapa,Along railroad,14.969642,-89.5337343,18.2528,19-Jun,Chas C. Deam,6350,NA,NA,27.40833282,118.4144211,871,94.92079163
137,HUH,6350,HUH_6350,1909,North America,continent,NA,NA,NA,NA,2,16.942,Guatemala,Dept. Zacapa,Along railroad,14.969642,-89.5337343,18.2528,19-Jun,Chas C. Deam,6350,NA,NA,27.40833282,118.4144211,871,94.92079163
138,HUH,6350,HUH_6350,1909,North America,continent,NA,NA,NA,NA,3,20.167,Guatemala,Dept. Zacapa,Along railroad,14.969642,-89.5337343,18.2528,19-Jun,Chas C. Deam,6350,NA,NA,27.40833282,118.4144211,871,94.92079163
139,HUH,24368,HUH_24368,1922,North America,continent,NA,NA,NA,NA,1,11.951,Guatemala,Dept. Izabal,Vicinity of Los Amates,15.2548322,-89.0977907,18.2528,24-May,Paul C. Standle,24368,NA,NA,26.48333359,159.1930542,2017,58.32789612
140,Smithsonian,578754,Smithsonian_578754,1905,North America,continent,NA,NA,NA,NA,1,16.488,Guatemala,Zacapa,"Gualan, Depart. Zacapa.",15.119909,-89.356007,21.2543,5-Jan-05,"Kellerman, W. A.",5701,NA,NA,27.17083359,135.5369415,1471,76.60977936
141,Smithsonian,578754,Smithsonian_578754,1905,North America,continent,NA,NA,NA,NA,2,13.51,Guatemala,Zacapa,"Gualan, Depart. Zacapa.",15.119909,-89.356007,21.2543,5-Jan-05,"Kellerman, W. A.",5701,NA,NA,27.17083359,135.5369415,1471,76.60977936
142,Smithsonian,579634,Smithsonian_579634,1909,North America,continent,NA,NA,NA,NA,1,15.909,Guatemala,Zacapa,Along railroad.,14.968,-89.544551,21.2485,19-Jun-09,"Deam, C. C.",6350,NA,NA,27.55416679,116.8226547,879,94.56970215
143,Smithsonian,579634,Smithsonian_579634,1909,North America,continent,NA,NA,NA,NA,2,16.497,Guatemala,Zacapa,Along railroad.,14.968,-89.544551,21.2485,19-Jun-09,"Deam, C. C.",6350,NA,NA,27.55416679,116.8226547,879,94.56970215
144,Smithsonian,579634,Smithsonian_579634,1909,North America,continent,NA,NA,NA,NA,3,15.071,Guatemala,Zacapa,Along railroad.,14.968,-89.544551,21.2485,19-Jun-09,"Deam, C. C.",6350,NA,NA,27.55416679,116.8226547,879,94.56970215
145,Smithsonian,1150010,Smithsonian_1150010,1922,North America,continent,NA,NA,NA,NA,1,13.422,Guatemala,Izabal,"Vicinity of Los Amates, Departamento de Izabal, on sand bars along the Rio Motagua.",15.163074,-89.067509,21.2513,24-May-22,"Standley, P. C.",24368,NA,NA,24.88333321,156.5586243,1715,66.98201752
146,Smithsonian,2442210,Smithsonian_2442210,1908,North America,continent,NA,NA,NA,NA,1,15.917,Guatemala,Zacapa,Depart. Zacapa.,14.968563,-89.531417,21.2513,1-Jan-08,"Kellerman, W. A.",7945,NA,NA,27.25833321,120.3939362,872,94.52475739
147,Smithsonian,2619227,Smithsonian_2619227,1969,North America,continent,NA,NA,NA,NA,1,15.696,Guatemala,Chiquimula,"Both sides along highway between Chiquimula and Sta. Rosalia, Department Chiquimula.",14.824173,-89.5238,21.2513,5-Dec-69,"Molina R., A.; Molina, A. R.",25130,NA,NA,26.36249924,124.2271729,822,102.2429886
148,Smithsonian,2619227,Smithsonian_2619227,1969,North America,continent,NA,NA,NA,NA,2,15.446,Guatemala,Chiquimula,"Both sides along highway between Chiquimula and Sta. Rosalia, Department Chiquimula.",14.824173,-89.5238,21.2513,5-Dec-69,"Molina R., A.; Molina, A. R.",25130,NA,NA,26.36249924,124.2271729,822,102.2429886
149,Smithsonian,2619231,Smithsonian_2619231,1969,North America,continent,NA,NA,NA,NA,1,14.866,Guatemala,El Progreso,Edge of highway to Zanarate. Department Progreso.,14.368063,-89.852937,21.2513,28-Nov-69,"Molina R., A.; Molina, A. R.",24966,NA,NA,22.60416603,96.44734192,1353,93.95056152
150,Smithsonian,2619231,Smithsonian_2619231,1969,North America,continent,NA,NA,NA,NA,2,17.94,Guatemala,El Progreso,Edge of highway to Zanarate. Department Progreso.,14.368063,-89.852937,21.2513,28-Nov-69,"Molina R., A.; Molina, A. R.",24966,NA,NA,22.60416603,96.44734192,1353,93.95056152
151,Smithsonian,2707653,Smithsonian_2707653,1972,North America,continent,NA,NA,NA,NA,1,15.789,Guatemala,Zacapa,"Sierra de las Minas 5-10 km. north of Rio Hondo, Dept. Zacapa.",15.060826,-89.586364,21.2513,31-Dec-72,"Williams, L. O.; Molina R., A.; Williams, T. P.",41835,NA,NA,26.26249886,122.2910995,1102,92.20637512
152,Smithsonian,2707653,Smithsonian_2707653,1972,North America,continent,NA,NA,NA,NA,2,14.361,Guatemala,Zacapa,"Sierra de las Minas 5-10 km. north of Rio Hondo, Dept. Zacapa.",15.060826,-89.586364,21.2513,31-Dec-72,"Williams, L. O.; Molina R., A.; Williams, T. P.",41835,NA,NA,26.26249886,122.2910995,1102,92.20637512
153,Smithsonian,2734873,Smithsonian_2734873,1971,North America,continent,NA,NA,NA,NA,1,17.188,Guatemala,Zacapa,"Plantation of Palmillas, vicinity of Teculutan, Dept. Zacapa.",14.960482,-89.751683,21.2513,19-Nov-71,"Molina R., A.; Molina, A. R.",27152,NA,NA,27.3125,112.9787979,929,95.15471649
154,Smithsonian,2734873,Smithsonian_2734873,1971,North America,continent,NA,NA,NA,NA,2,14.48,Guatemala,Zacapa,"Plantation of Palmillas, vicinity of Teculutan, Dept. Zacapa.",14.960482,-89.751683,21.2513,19-Nov-71,"Molina R., A.; Molina, A. R.",27152,NA,NA,27.3125,112.9787979,929,95.15471649
155,Smithsonian,2748936,Smithsonian_2748936,1971,North America,continent,NA,NA,NA,NA,1,24.17,Guatemala,Zacapa,Vicinity of Estanzuela. Dept. Zacapa.,14.996046,-89.57456,21.2513,25-Sep-71,"Molina R., A.; Molina, A. R.",26722,NA,NA,27.61250114,114.0000992,944,92.05107117
156,Smithsonian,2748936,Smithsonian_2748936,1971,North America,continent,NA,NA,NA,NA,2,18.745,Guatemala,Zacapa,Vicinity of Estanzuela. Dept. Zacapa.,14.996046,-89.57456,21.2513,25-Sep-71,"Molina R., A.; Molina, A. R.",26722,NA,NA,27.61250114,114.0000992,944,92.05107117
157,HUH,09.15.43 73,HUH_09.15.43 73,1993,North America,continent,NA,NA,NA,NA,1,17.967,Guatemala,Dept. Zacapa,Between Teculután and Rio Hondo on the edge of the road.,15.0055634,-89.6278001,18.2528,7-Aug,"J.J Castillo, Ernesto Medinilla",NA,Coordinates estimated based on between two locations ,only flower,27.60833359,113.6948395,1003,91.75738525
158,HUH,3539,HUH_3539,1920,North America,island,other,Greater Antilles,NA,NA,1,17.227,Haiti,NA,"In the vicinity of Étang Saumâtre (lake), abundant in dry sandy soil",18.5672752,-71.968834,18.2528,4-Apr,E.C Leonard,3539,NA,NA,27,125.4084244,830,62.04722595
159,HUH,3539,HUH_3539,1920,North America,island,other,Greater Antilles,NA,NA,2,13.755,Haiti,NA,"In the vicinity of Étang Saumâtre (lake), abundant in dry sandy soil",18.5672752,-71.968834,18.2528,4-Apr,E.C Leonard,3539,NA,NA,27,125.4084244,830,62.04722595
160,Smithsonian,794283,Smithsonian_794283,1917,North America,island,other,Hispaniola,NA,NA,1,17.501,Haiti,Ouest,Port au Prince.,18.587485,-72.292702,21.2559,17-Aug-17,"Cook, O. F.; Scofield, C. S.; Doyle, C. B.",1,NA,NA,27.16666603,122.4249649,977,56.95440292
161,Smithsonian,794283,Smithsonian_794283,1917,North America,island,other,Hispaniola,NA,NA,2,16.607,Haiti,Ouest,Port au Prince.,18.587485,-72.292702,21.2559,17-Aug-17,"Cook, O. F.; Scofield, C. S.; Doyle, C. B.",1,NA,NA,27.16666603,122.4249649,977,56.95440292
162,Smithsonian,1075012,Smithsonian_1075012,1920,North America,island,other,Hispaniola,NA,NA,1,21.18,Haiti,NA,Vicinity of Port au Prince.,18.587485,-72.292702,21.2513,21 Feb 1920 to 23 Feb 1920,"Leonard, E. C.",2766,NA,NA,27.16666603,122.4249649,977,56.95440292
163,Smithsonian,1148317,Smithsonian_1148317,1925,North America,island,other,Hispaniola,NA,NA,1,25.739,Haiti,NA,Mon Repos.,18.545491,-72.403019,21.2513,6-Mar-25,"Miller, G. S.",248,NA,NA,26.68333244,126.9454803,1022,54.32352066
164,Smithsonian,1167737,Smithsonian_1167737,1923,North America,island,other,Hispaniola,NA,NA,1,18.522,Haiti,NA,Port au Prince.,18.587485,-72.292702,21.2513,12-Mar-23,"Piper, C. V.",6014,NA,NA,27.16666603,122.4249649,977,56.95440292
165,Smithsonian,1167737,Smithsonian_1167737,1923,North America,island,other,Hispaniola,NA,NA,2,17.842,Haiti,NA,Port au Prince.,18.587485,-72.292702,21.2513,12-Mar-23,"Piper, C. V.",6014,NA,NA,27.16666603,122.4249649,977,56.95440292
166,Smithsonian,1302171,Smithsonian_1302171,1925,North America,island,other,Hispaniola,NA,NA,1,20.853,Haiti,NA,"Petite Riviere, Artibonite River Plain.",19.123031,-72.477861,21.2513,Mar,"Sweet, A. T.",49,NA,NA,26.5,121.8046341,1072,75.88013458
